record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp
PR007587,2026-05-31,MANDI-057,Ferozepur,Rice,,2636.4,2405.36,2183.0
PR002680,2026-03-05,MANDI-048,,Maize,2158.0,2578.823284871472,2368.64,
PR006953,2026-03-05,MANDI-027,Moga,Mustard,5646.11,6107.295487314894,5876.7,5650.0
PR003680,2026-01-29,MANDI-043,Sirsa,Sugarcane,3363.03,4149.0,3756.0,3500.0
PR008061,2026-05-20,MANDI-044,Ferozepur,Sugarcane,3119.0,3812.04,3465.52,3500.0
PR005638,2026-05-12,MANDI-033,Ferozepur,Sugarcane,3357.72,3694.01,,0.35
PR007120,2026-04-25,MANDI-046,Ambala,Cotton,6342.51,6719.0,0.6531,0.662
PR007567,2026-02-13,MANDI-029,,Maize,1928.05,2044.1117827624207,0.1986,
PR011832,2026-06-27,MANDI-028,Patiala,Cotton,5964.13,7196.88,6580.5,6620.0
PR005268,2026-02-12,MANDI-047,Karnal,Sugarcane,3334.28,3671.97,3503.125272293878,3500.0
PR001825,2026-04-21,MANDI-036,Ludhiana,Mustard,5590.59929945728,6436.14,6013.37,
PR004491,2026-04-19,MANDI-023,Fatehabad,Rice,1905.0,2084.0,,2183.0
PR004332,2026-08-30,MANDI-003,Moga,Wheat,1985.0,2109.36,0.2047,2275.0
PR002324,2026-02-10,MANDI-036,Ludhiana,Rice,1950.0,2103.6,2026.83,
PR007396,2026-06-08,,Patiala,Sugarcane,0.3405,3721.0,3562.69,0.35
PR007983,2026-05-19,MANDI-013,Kurukshetra,Mustard,5873.03,6449.1079347779205,6161.07,0.565
PR005566,2026-06-05,MANDI-017,,Cotton,0.5773,7023.07,6397.82,6620.0
PR009828,2026-05-23,MANDI-007,Amritsar,Wheat,2048.35,2486.74,2267.55,2275.0
PR004842,2026-06-11,MANDI-045,Bathinda,Maize,1947.9,2113.27,2030.59,2090.0
PR003644,2026-01-23,MANDI-030,Fatehabad,Rice,1951.04,2356.04,2153.54,
PR005661,2026-05-18,MANDI-023,Fatehabad,Wheat,2271.08,2708.9893945074823,2490.04,2275.0
PR011681,2026-07-13,MANDI-038,Hisar,Maize,2055.09,,2255.0,2090.0
PR008540,2026-03-05,MANDI-030,Jalandhar,Maize,2074.7309339828325,2309.0,2191.83,2090.0
PR001565,2026-07-27,,Moga,Mustard,0.5195,0.6433,5814.2,
PR005555,2026-04-14,MANDI-031,,Sugarcane,3205.35,3462.0,3333.56,
PR002355,2026-11-02,MANDI-040,Ludhiana,Sugarcane,3195.62,0.3633,3414.1337467024073,3500.0
PR008309,2026-01-21,MANDI-049,Ferozepur,Rice,2211.02,2543.0,0.2377,
PR011975,2026-04-26,,Ferozepur,Maize,2023.65,2207.08,2115.37,2090.0
PR004383,2026-07-07,MANDI-024,Bathinda,Wheat,0.2198,2538.83,0.2369,
PR010167,2026-01-27,MANDI-001,Jalandhar,Mustard,5036.439781677617,5709.06,0.5373,
PR010954,2026-01-24,MANDI-044,Fatehabad,Sugarcane,3149.3430702124083,3316.25,,3500.0
PR002174,2026-04-25,MANDI-006,Amritsar,Sugarcane,3098.99,3344.49,0.3222,
PR002654,2026-01-24,MANDI-009,Ludhiana,Sugarcane,3227.68,0.3595,,3500.0
PR010500,2026-01-01,MANDI-044,,Maize,2093.5,2547.81,2321.0,0.209
PR003868,2026-05-31,MANDI-002,Ambala,Sugarcane,3530.517457118641,4126.21,3828.0,3500.0
PR005213,2026-01-05,MANDI-057,,Wheat,2362.33,2806.88,2585.0,
PR005395,2026-01-19,MANDI-035,Patiala,Rice,0.2121,2609.74,2365.61,0.2183
PR005496,2026-03-27,MANDI-038,Moga,Sugarcane,3575.22,4425.916823082361,0.4001,3500.0
PR011829,2026-05-03,MANDI-034,Moga,Sugarcane,3068.9716440416564,3265.02,,3500.0
PR006161,2026-03-24,MANDI-020,Fatehabad,Cotton,6152.11,6962.39,6557.25,6620.0
PR003133,2026-01-22,MANDI-020,Ludhiana,Wheat,2097.0,2482.53,2290.0,2275.0
PR000324,2026-04-14,MANDI-041,Karnal,Rice,0.1916,2172.53,2044.0,2183.0
PR003513,2026-06-13,MANDI-030,Bathinda,Maize,1840.96,1935.0,1887.83,0.209
PR003517,2026-03-07,,Ferozepur,Maize,2102.0,2326.27,,2090.0
PR004118,2026-03-20,MANDI-032,,Mustard,5895.31,0.6302,6098.6,5650.0
PR009269,2026-02-19,MANDI-043,Ambala,Maize,1784.0,2008.2556912519342,1896.18,
PR011838,2026-05-13,MANDI-019,Moga,Sugarcane,3509.87,3746.69,3628.28,3500.0
PR004319,2026-05-01,MANDI-014,Ambala,Mustard,5590.820390359483,6158.0,5875.0,
PR005208,2026-01-31,MANDI-046,Moga,Mustard,5610.67,6557.92,6084.296352593803,
PR004156,2026-08-10,MANDI-051,Hisar,Cotton,0.6287,7158.84,6723.0,6620.0
PR009678,2026-08-31,,Bathinda,Sugarcane,3175.630577576135,3784.42,3480.02,
PR004119,2026-07-04,MANDI-016,Ludhiana,Rice,0.1974,0.2155,2064.73,2183.0
PR009664,2026-08-19,MANDI-048,Bathinda,Wheat,2376.7746998767834,2715.66,2546.22,0.2275
PR000754,2026-03-05,MANDI-055,Jalandhar,Cotton,0.5704,6653.0,0.6178,6620.0
PR006452,2026-05-15,MANDI-048,Amritsar,Sugarcane,3333.05,3745.96,3540.0,3500.0
PR005922,2026-01-25,MANDI-028,Ferozepur,Rice,2220.8072004241762,2482.0,2351.48,2183.0
PR007728,2026-07-13,MANDI-051,Ferozepur,Sugarcane,3649.71,3887.01,3768.36,3500.0
PR004990,2026-04-11,MANDI-034,Kurukshetra,Wheat,2334.0,2776.61,0.2555,0.2275
PR000321,2026-01-26,MANDI-024,Ferozepur,Maize,2018.0,2454.85,2236.0,
PR010252,2026-04-27,,Kurukshetra,Cotton,6369.67,0.7866,0.7118,6620.0
PR005795,2026-01-27,,,Maize,1848.54,2079.67,1964.11,2090.0
PR009072,2026-09-08,MANDI-033,Fatehabad,Mustard,5588.0,6265.674945038021,,5650.0
PR002024,2026-09-01,MANDI-045,Ambala,Mustard,4863.0,0.5545,5204.065894498197,5650.0
PR008035,2026-04-09,MANDI-010,Patiala,Mustard,,6732.0,6307.01,5650.0
PR001347,2026-08-08,MANDI-054,Moga,Cotton,0.6918,0.7379,7148.44,0.662
PR004368,2026-02-15,MANDI-019,Hisar,Cotton,6832.261464549546,8453.72,7642.99,6620.0
PR001830,2026-04-29,MANDI-038,Sirsa,Cotton,6585.53,7000.02,6793.0,6620.0
PR002997,2026-02-20,MANDI-042,Fatehabad,Mustard,5600.6,6419.0,6009.61,5650.0
PR003441,2026-07-20,MANDI-037,Moga,Wheat,2141.92,0.2606,0.2374,2275.0
PR010763,2026-02-22,MANDI-032,Sirsa,Sugarcane,3635.88,4178.0,3907.0,3500.0
PR002942,2026-09-06,MANDI-047,Hisar,Cotton,5904.44,6881.6,6393.02,6620.0
PR007340,2026-04-21,MANDI-034,Ambala,Maize,1856.583071361557,,2067.75,
PR007470,2026-01-13,,Bathinda,Sugarcane,3071.3913439628195,0.3251,,0.35
PR008210,2026-02-25,MANDI-035,Ambala,Mustard,4915.41,0.5429,5172.4,0.565
PR002300,2026-09-08,MANDI-031,Jalandhar,Rice,2100.1421022281097,2275.87,2188.0,0.2183
PR002566,2026-06-04,MANDI-011,Ludhiana,Wheat,2020.69,2435.55,2228.12,2275.0
PR007406,2026-09-06,MANDI-050,Hisar,Wheat,2009.0,2458.9,2233.93,2275.0
PR002267,2026-08-26,MANDI-006,Bathinda,Sugarcane,3426.0,3920.53,0.3673,3500.0
PR006629,2026-05-26,MANDI-004,Ambala,Rice,0.2175,2603.72,2389.39,2183.0
PR000222,2026-04-28,MANDI-020,,Sugarcane,3485.1248997515004,,3614.02,
PR004569,2026-05-06,MANDI-056,Ambala,Mustard,5574.72,6678.17,6126.44,5650.0
PR001856,2026-04-16,MANDI-023,Kurukshetra,Rice,2209.0,2455.47,2332.29,2183.0
PR002395,2026-06-15,MANDI-027,Ferozepur,Rice,2132.75,2624.1058527760183,2378.43,2183.0
PR011704,2026-06-27,MANDI-048,Hisar,Maize,0.2044,2248.0,2146.22,2090.0
PR011512,2026-12-03,MANDI-027,Fatehabad,Sugarcane,3606.74,3892.0,3749.43,3500.0
PR009797,2026-05-15,,Bathinda,Rice,2063.83,2506.75,2285.0,
PR010474,2026-05-31,MANDI-029,Ambala,Mustard,5691.0,6970.0,6331.0,5650.0
PR009324,2026-07-12,MANDI-057,Sirsa,Mustard,5894.27,6695.9,6295.08,5650.0
PR002978,2026-06-10,MANDI-049,,Cotton,6854.98,7678.88,,6620.0
PR006604,2026-05-30,MANDI-011,,Wheat,2380.83,2604.04,2492.43,0.2275
PR008411,2026-05-03,MANDI-056,,Cotton,6281.82,0.7567,6924.521578944961,6620.0
PR002365,2026-04-11,MANDI-011,Ambala,Sugarcane,3596.0,4164.06,3880.03,3500.0
PR011879,2026-10-04,MANDI-052,Ludhiana,Sugarcane,3673.86,0.4413,,3500.0
PR003098,2026-08-06,MANDI-002,Amritsar,Sugarcane,3506.63,0.4012,3759.37,3500.0
PR005584,2026-03-06,MANDI-009,Kurukshetra,Wheat,2043.03,2476.11,0.226,
PR003670,2026-09-01,MANDI-037,Ambala,Rice,1909.51,2151.72,0.2031,
PR005469,2026-07-08,MANDI-043,Ambala,Rice,1971.82,2151.0,2061.31,2183.0
PR003900,2026-04-20,MANDI-013,Patiala,Maize,1875.24,2036.15,1955.7,
PR000346,2026-07-09,MANDI-048,Bathinda,Maize,1911.58,2352.13,2132.0,2090.0
PR006978,2026-04-20,MANDI-041,Hisar,Mustard,5466.0,0.6691,6079.0,0.565
PR008376,2026-08-25,MANDI-019,,Cotton,5986.58,7250.302535301825,6618.4415523726375,6620.0
PR004451,2026-02-27,MANDI-008,,Sugarcane,3031.22,3209.9215529860116,0.3121,3500.0
PR000485,2026-02-19,MANDI-020,,Cotton,6143.74,,,6620.0
PR005366,2026-05-01,,Bathinda,Mustard,5502.17,5986.59,5744.38,
PR007697,2026-05-24,MANDI-026,,Rice,2034.583965815257,2518.18,2276.38,0.2183
PR000108,2026-10-02,MANDI-015,Bathinda,Sugarcane,3417.39,3764.61,3591.0,3500.0
PR000794,2026-12-03,MANDI-019,Ambala,Wheat,2333.7676351896407,2828.16,2580.96,
PR001072,2026-02-02,MANDI-053,Sirsa,Rice,1859.44,2294.0,2076.6725777132847,
PR005540,2026-07-27,MANDI-010,Ferozepur,Sugarcane,,3852.83,3640.354721019678,3500.0
PR005734,2026-09-08,MANDI-048,Hisar,Wheat,0.228,2800.25,2540.0,2275.0
PR007437,2026-03-19,MANDI-044,Ludhiana,Cotton,0.686,7614.25,7237.0,0.662
PR002409,2026-01-20,MANDI-004,Jalandhar,Mustard,5420.6,6058.66,5739.63,5650.0
PR003014,2026-07-24,MANDI-050,Kurukshetra,Sugarcane,3081.0,0.3349,3215.0,3500.0
PR003776,2026-06-25,,Kurukshetra,Cotton,0.58,,6257.37,6620.0
PR010265,2026-01-27,MANDI-026,Fatehabad,Sugarcane,3021.0322727942107,3501.46,3261.24,3500.0
PR004376,2026-04-06,MANDI-025,Moga,Maize,1794.05,2047.0,1920.76,2090.0
PR000342,2026-08-06,,Karnal,Maize,1964.92,2331.0,2148.039865760841,
PR004783,2026-05-24,MANDI-024,Hisar,Cotton,6735.771666897659,7460.9,,6620.0
PR003226,2026-03-09,MANDI-053,Ludhiana,Wheat,2341.03,2804.08,2573.0,2275.0
PR001011,2026-08-08,MANDI-057,Amritsar,Mustard,0.4869,5703.6,5286.0,0.565
PR005104,2026-05-14,MANDI-038,Patiala,Wheat,2235.18,2638.22,2436.7,2275.0
PR011687,2026-07-27,MANDI-053,Jalandhar,Wheat,2368.47,2831.05,2599.76,2275.0
PR002283,2026-04-02,MANDI-057,Bathinda,Rice,0.2091,2476.48,2284.0,
PR004226,2026-05-04,MANDI-024,Patiala,Mustard,4908.92,0.5358,5133.271377671124,5650.0
PR000021,2026-05-20,MANDI-023,Moga,Maize,2064.91,2380.22,2222.57,2090.0
PR006026,2026-03-28,MANDI-042,Hisar,Cotton,0.6268,,6576.57,6620.0
PR007950,2026-08-22,MANDI-036,Ludhiana,Wheat,2035.5,2139.98,2087.74,2275.0
PR011186,2026-02-04,MANDI-038,Amritsar,Rice,1916.55,2355.9737137156926,2136.26,2183.0
PR005035,2026-03-09,MANDI-037,Jalandhar,Rice,2135.81,2254.2,2195.0,
PR003645,2026-06-24,MANDI-048,,Maize,2006.3149059148122,2242.88,2124.6,
PR008929,2026-07-12,MANDI-055,Jalandhar,Maize,2076.3,0.2488,2282.0,2090.0
PR001154,2026-03-13,MANDI-034,Bathinda,Mustard,5305.37,5670.26,5487.82,5650.0
PR000573,2026-02-23,MANDI-031,Sirsa,Maize,0.1822,2115.1,1968.8,2090.0
PR002011,2026-07-16,MANDI-046,Bathinda,Wheat,2214.95,,0.2402,2275.0
PR003470,2026-01-28,MANDI-011,Amritsar,Wheat,2030.12,2241.5,2136.0,0.2275
PR006909,2026-01-01,,Ambala,Rice,1871.0,1971.84,0.1921,0.2183
PR009485,2026-05-05,MANDI-006,Ambala,Maize,1832.2,2018.0,0.1925,2090.0
PR003812,2026-04-13,MANDI-051,Ferozepur,Maize,1813.94,,,2090.0
PR001054,2026-05-04,MANDI-005,Sirsa,Rice,,2469.48,2235.0,2183.0
PR006150,2026-01-27,MANDI-034,Karnal,Maize,1838.0,0.2111,,
PR000323,2026-01-23,MANDI-049,Jalandhar,Rice,2055.37,2326.25,0.2191,2183.0
PR003547,2026-04-18,MANDI-045,Ambala,Wheat,1959.95,2376.22,2168.09,2275.0
PR002847,2026-02-04,MANDI-042,,Maize,2190.0,2617.26,2403.54,2090.0
PR004687,2026-07-21,MANDI-020,Ferozepur,Sugarcane,3580.51,4113.61,3847.06,
PR005859,2026-01-25,MANDI-026,Ludhiana,Mustard,5783.29,0.6636,6209.77,5650.0
PR001002,2026-07-28,MANDI-046,Patiala,Maize,2179.91,2483.94,2331.93,
PR001672,2026-04-22,MANDI-030,Hisar,Sugarcane,,3580.69,3463.0,3500.0
PR001932,2026-02-01,MANDI-057,,Sugarcane,3583.58,4273.3,3928.44,3500.0
PR009452,2026-08-27,MANDI-054,Hisar,Sugarcane,3625.2,4000.99,0.3813,
PR009720,2026-05-20,MANDI-045,Ferozepur,Maize,2016.17,2291.24,2153.7,2090.0
PR009525,2026-09-03,MANDI-007,Moga,Cotton,6324.636468868953,7335.7,6830.0,6620.0
PR011256,2026-01-25,MANDI-011,Ludhiana,Wheat,2258.2461850557547,2633.62,2446.0,2275.0
PR008892,2026-03-31,MANDI-055,Kurukshetra,Wheat,0.2368,2769.0,2568.0,
PR005344,2026-03-26,MANDI-017,,Cotton,0.6064,6646.4,6355.091760102543,0.662
PR010834,2026-02-04,MANDI-026,Jalandhar,Cotton,5687.0,6720.41,,6620.0
PR008252,2026-06-27,MANDI-015,Patiala,Rice,,2626.86,,2183.0
PR010326,2026-08-31,MANDI-026,Ludhiana,Rice,2212.0,2588.0,2399.94,
PR010648,2026-07-18,MANDI-033,Moga,Sugarcane,3092.8,3693.68,,0.35
PR010157,2026-01-25,MANDI-031,Ferozepur,Mustard,5314.87,6325.0,5819.99,0.565
PR000230,2026-08-30,,Kurukshetra,Rice,,2243.73,2171.1991629803197,2183.0
PR001455,2026-06-07,MANDI-027,Amritsar,Rice,2223.47,2766.27,0.2495,0.2183
PR002596,2026-08-18,,Ambala,Mustard,5360.58,6261.28,5810.93,5650.0
PR002731,2026-01-15,MANDI-001,Bathinda,Sugarcane,0.3071,3726.94,3398.82,3500.0
PR004131,2026-01-16,MANDI-033,Sirsa,Sugarcane,3373.0,3893.62,3633.43,3500.0
PR006633,2026-06-16,MANDI-004,Fatehabad,Rice,2147.18,2589.0,2367.89,2183.0
PR004217,2026-08-23,MANDI-024,Ambala,Mustard,4917.8983175264775,0.5755,5336.67,5650.0
PR001961,2026-06-22,,,Mustard,5420.244952940611,6744.0,6082.12,5650.0
PR002891,2026-08-04,MANDI-012,Karnal,Maize,1807.84,0.1928,1868.09,0.209
PR003495,2026-03-26,MANDI-056,Fatehabad,Maize,0.2075,2288.0,2182.0,2090.0
PR011335,2026-07-23,MANDI-003,Hisar,Maize,1969.95,0.2073,,0.209
PR005466,2026-04-19,MANDI-001,Ferozepur,Rice,2232.19,2635.25,0.2434,0.2183
PR011910,2026-04-07,MANDI-014,Ludhiana,Maize,1955.0,2091.4345706939494,2023.23,2090.0
PR001840,2026-05-02,MANDI-025,,Sugarcane,3023.656677490977,3682.0,3353.0,3500.0
PR008276,2026-07-27,MANDI-021,Jalandhar,Wheat,2324.36,2508.0,2416.09,2275.0
PR005269,2026-11-06,,,Mustard,0.5746,6662.02,6204.04,5650.0
PR007848,2026-08-16,MANDI-036,Amritsar,Wheat,2376.72,2937.0,2657.0,2275.0
PR002434,2026-06-30,MANDI-030,,Rice,2104.18,0.2404,2254.0,2183.0
PR003641,2026-06-27,MANDI-043,Moga,Wheat,2275.7034109528386,2564.98,0.242,2275.0
PR011773,2026-05-25,,Karnal,Maize,2139.53,2370.13,2254.83,2090.0
PR002388,2026-08-09,MANDI-049,,Mustard,4946.0,5251.72,5098.9,
PR008418,2026-06-25,MANDI-041,Hisar,Rice,0.1976,2354.98,2165.28,
PR010424,2026-03-09,MANDI-032,Karnal,Sugarcane,3000.73,3320.51,3161.0,3500.0
PR007330,2026-08-17,MANDI-034,,Sugarcane,,4143.99,3855.4,
PR000701,2026-02-18,MANDI-001,Kurukshetra,Mustard,5540.54,6419.75,0.598,5650.0
PR001983,2026-01-18,MANDI-022,Sirsa,Rice,1978.5,2137.13,2057.82,
PR002814,2026-05-26,MANDI-048,Moga,Rice,2015.2533389520365,2407.99,0.2212,2183.0
PR002909,2026-10-01,MANDI-039,Patiala,Rice,2106.44,2253.33,2179.88,2183.0
PR001654,2026-04-02,MANDI-016,Ferozepur,Wheat,2042.6,2237.03,0.214,
PR006845,2026-05-01,MANDI-037,,Maize,2151.4,2635.9147051355644,2393.66,
PR010137,2026-04-29,MANDI-044,Ferozepur,Wheat,2347.4,2842.87,2595.14,
PR001516,2026-08-15,MANDI-044,Jalandhar,Mustard,5236.59,5567.522872511331,5402.06,5650.0
PR006139,2026-05-31,MANDI-037,Ludhiana,Sugarcane,3352.91,3776.67,3564.79,3500.0
PR007114,2026-08-14,MANDI-018,,Mustard,0.4966,5643.98,5305.09,
PR000653,2026-07-21,MANDI-001,Jalandhar,Cotton,6892.050917623385,8076.0,0.7484,6620.0
PR010233,2026-01-13,MANDI-017,Bathinda,Maize,1944.88,2320.692653509486,0.2133,2090.0
PR002483,2026-09-04,MANDI-035,Patiala,Cotton,6858.0,7388.26,7123.1807915499285,6620.0
PR009595,2026-05-24,MANDI-013,Ferozepur,Sugarcane,3471.6644488114994,3908.4948222757616,3690.08,3500.0
PR007283,2026-07-18,MANDI-025,Bathinda,Maize,1877.54,2154.89,0.2016,2090.0
PR005472,2026-02-08,MANDI-055,Hisar,Wheat,0.238,2707.4834037446703,2543.8,2275.0
PR001934,2026-08-09,MANDI-057,Jalandhar,Sugarcane,0.3097,0.339,3243.35,0.35
PR010240,2026-01-04,MANDI-053,Jalandhar,Mustard,5359.624278917173,6516.14,5937.88,5650.0
PR011474,2026-03-01,MANDI-026,Ambala,Rice,2269.8878495719623,,2521.45,2183.0
PR006708,2026-07-19,MANDI-050,Bathinda,Maize,1855.0,1974.45,0.1915,2090.0
PR001355,2026-07-01,MANDI-011,Ferozepur,Mustard,5574.478933825742,0.6742,0.6158,5650.0
PR010595,2026-05-24,MANDI-049,Kurukshetra,Sugarcane,3165.36,3821.24,3493.3,0.35
PR000067,2026-06-18,MANDI-018,Bathinda,Maize,2053.02,2349.62,2201.32,2090.0
PR010688,2026-03-18,MANDI-005,Ambala,Sugarcane,3140.666080048671,3488.5809103517263,3315.0,
PR004176,2026-01-06,MANDI-048,Amritsar,Mustard,5784.19,7098.35,6441.27,5650.0
PR005055,2026-02-07,MANDI-028,Patiala,Mustard,0.4994,6142.0,5568.01,5650.0
PR008781,2026-06-30,MANDI-050,Ludhiana,Mustard,4856.05,5530.88,5193.46,0.565
PR010301,2026-08-30,MANDI-002,Fatehabad,Mustard,0.5154,0.5465,5309.0,
PR008347,2026-03-02,MANDI-002,Ludhiana,Sugarcane,,0.3523,3355.95,
PR011291,2026-05-22,MANDI-021,Jalandhar,Rice,0.2108,2488.28,2298.08,2183.0
PR000066,2026-01-27,MANDI-005,Moga,Wheat,2057.66,2498.12,2278.0,2275.0
PR005644,2026-04-29,MANDI-004,Sirsa,Cotton,5778.14,7010.46,6394.29736264755,6620.0
PR009123,2026-08-17,MANDI-036,,Mustard,5924.0,6597.84,6260.87,
PR005850,2026-02-21,MANDI-039,Jalandhar,Wheat,2104.21,2318.64,2211.42,2275.0
PR005932,2026-04-03,,Amritsar,Maize,1782.79,2198.0,,
PR010457,2026-07-23,MANDI-056,Amritsar,Sugarcane,0.3202,3423.17,0.3312,
PR005977,2026-01-21,,Ludhiana,Sugarcane,,3466.4,3348.612387969572,0.35
PR005702,2026-05-07,,Ferozepur,Sugarcane,0.3511,3799.19,3655.3,0.35
PR003013,2026-06-18,MANDI-028,Fatehabad,Cotton,5652.44,6857.25,6254.84,6620.0
PR006132,2026-08-31,MANDI-034,Bathinda,Rice,0.2116,2423.25,0.2269,0.2183
PR002415,2026-07-14,MANDI-021,Sirsa,Cotton,6223.96,6535.0,0.638,6620.0
PR010925,2026-01-29,MANDI-052,Amritsar,Wheat,2115.67,0.2225,2170.49,2275.0
PR000219,2026-06-05,MANDI-019,Bathinda,Wheat,2215.03,2398.0,2306.0,2275.0
PR011418,2026-06-21,MANDI-005,Moga,Maize,2076.563558398944,2501.81,2289.0,2090.0
PR010953,2026-02-01,MANDI-051,Patiala,Sugarcane,0.366,4300.33677494762,3980.06,3500.0
PR011251,2026-06-01,MANDI-043,Amritsar,Mustard,5146.39,5536.03,5341.0,5650.0
PR003796,2026-03-13,MANDI-052,Patiala,Mustard,0.5437,6228.47,0.5833,5650.0
PR009202,2026-08-19,MANDI-001,Karnal,Maize,1975.28,2173.82,,2090.0
PR003580,2026-10-07,MANDI-043,Fatehabad,Cotton,6049.87,,6661.52,0.662
PR009224,2026-01-30,MANDI-026,Ludhiana,Wheat,2122.34,2476.0436361356424,2299.1931612785925,2275.0
PR000273,2026-06-17,MANDI-057,Ferozepur,Sugarcane,3329.848979718373,3968.31,0.3649,
PR011129,2026-01-22,MANDI-021,Ferozepur,Mustard,5625.16,6656.54,6140.85,
PR010377,2026-02-25,MANDI-025,Ferozepur,Cotton,6334.0,7524.588865869193,0.6929,6620.0
PR004819,2026-07-15,MANDI-036,Patiala,Rice,2270.56,2583.8,2427.18,0.2183
PR008756,2026-10-06,MANDI-029,Sirsa,Maize,1892.09,2087.0,1989.42,2090.0
PR002350,2026-04-11,MANDI-019,Patiala,Mustard,5057.0,5549.21,,5650.0
PR010612,2026-08-19,MANDI-044,Ferozepur,Cotton,0.57,6111.8,5905.69,
PR009046,2026-05-24,MANDI-011,Karnal,Sugarcane,3486.97,0.4138,3812.25,3500.0
PR008807,2026-01-25,MANDI-032,Sirsa,Mustard,5016.58,0.5753,,5650.0
PR006534,2026-04-16,MANDI-026,,Sugarcane,2984.97,,3126.0,3500.0
PR001462,2026-06-26,MANDI-035,Karnal,Mustard,4984.23,5864.0,5424.0,5650.0
PR011871,2026-08-12,,Ferozepur,Wheat,2183.22,2569.187768162876,2376.21,2275.0
PR002999,2026-04-16,,Moga,Sugarcane,3296.05,3989.92,3642.98,
PR003491,2026-04-08,MANDI-005,,Maize,1935.17,2137.2132196953107,2036.19,2090.0
PR004151,2026-04-07,MANDI-021,Jalandhar,Sugarcane,0.3261,3593.58,3427.51,3500.0
PR011282,2026-07-19,MANDI-029,Patiala,Rice,2050.0,2535.812306633646,2292.77,
PR010628,2026-03-01,MANDI-057,Karnal,Sugarcane,3109.29,3654.0,3381.53,0.35
PR002362,2026-08-21,MANDI-001,Ludhiana,Sugarcane,3457.0,4042.95,3749.96,3500.0
PR007091,2026-07-17,MANDI-030,Patiala,Mustard,5210.067678661628,5720.583785478627,5465.33,5650.0
PR001353,2026-08-23,MANDI-051,Karnal,Rice,2284.31,2518.658344174839,2401.48,
PR007434,2026-04-14,MANDI-024,Kurukshetra,Cotton,5963.79,7443.32,6703.56,6620.0
PR001228,2026-06-29,MANDI-013,Moga,Sugarcane,3382.69,3922.24,3652.46,3500.0
PR011776,2026-07-20,MANDI-034,Ludhiana,Mustard,0.5442,6100.05,5770.8,5650.0
PR006669,2026-01-24,MANDI-007,Moga,Maize,2194.22,2367.39,2280.81,2090.0
PR009345,2026-03-11,MANDI-025,Amritsar,Wheat,2331.0,2658.87,,0.2275
PR010123,2026-05-20,MANDI-050,Kurukshetra,Sugarcane,3343.64,3589.49,3466.57,
PR011493,2026-05-17,MANDI-049,Hisar,Rice,0.1987,2462.17,2224.59,2183.0
PR010512,2026-05-11,,Ferozepur,Wheat,2011.0,2272.0,2141.3765963552223,2275.0
PR006761,2026-04-09,,,Rice,0.2192,2657.46,2424.5,2183.0
PR003009,2026-03-03,MANDI-018,Ludhiana,Mustard,5688.04,6028.94,5858.49,5650.0
PR002012,2026-07-23,MANDI-015,Moga,Maize,1993.24,0.2411,0.2202,2090.0
PR002257,2026-01-23,MANDI-016,Ferozepur,Rice,2107.67,2600.1790601061357,0.2354,2183.0
PR002068,2026-02-06,MANDI-054,Hisar,Cotton,6708.69,8373.17,7540.93,0.662
PR002719,2026-02-25,MANDI-047,Sirsa,Rice,2156.07,2502.0,2329.24,2183.0
PR003813,2026-08-23,MANDI-026,Ambala,Cotton,0.6426,7071.77,6748.93,6620.0
PR007177,2026-07-20,,Bathinda,Cotton,6019.71,6622.56,0.6321,6620.0
PR004052,2026-09-07,MANDI-018,Ambala,Cotton,6761.35,7362.0,7061.718461546968,6620.0
PR004550,2026-08-21,,Bathinda,Wheat,1976.7,0.2293,2134.81,2275.0
PR003342,2026-05-25,,Fatehabad,Wheat,0.1945,2110.13,0.2028,2275.0
PR006683,2026-07-23,MANDI-011,Ferozepur,Wheat,0.2086,2266.11,2176.22,0.2275
PR007751,2026-02-02,MANDI-039,Patiala,Maize,2093.602013796056,0.2234,2163.64,2090.0
PR002668,2026-02-06,MANDI-031,Ferozepur,Cotton,6611.03,8128.49,7370.0,6620.0
PR005163,2026-08-21,MANDI-017,Bathinda,Maize,2110.0,2587.2,2349.0,
PR009998,2026-04-03,MANDI-033,Jalandhar,Wheat,1936.58,0.2085,2011.000270364541,0.2275
PR011896,2026-05-24,MANDI-019,,Maize,1861.8,2081.77,1971.78,2090.0
PR005185,2026-04-28,MANDI-021,Moga,Maize,1847.0,2077.67,1962.47,
PR011833,2026-06-03,MANDI-022,Fatehabad,Wheat,2036.89,2467.1695393225323,2252.03,2275.0
PR004707,2026-06-23,MANDI-011,Hisar,Maize,1992.5020034179686,2200.8772961169075,2096.69,2090.0
PR003815,2026-01-12,MANDI-035,Hisar,Cotton,5645.47,6812.47,6228.97,6620.0
PR003947,2026-03-21,MANDI-001,,Wheat,2057.0,2203.05,2129.95,2275.0
PR008236,2026-04-01,MANDI-012,Bathinda,Sugarcane,3208.83,3969.75,3589.0,3500.0
PR004086,2026-01-07,,Jalandhar,Sugarcane,3068.65,3604.4,3336.52,3500.0
PR010813,2026-04-18,MANDI-004,Amritsar,Sugarcane,3110.89,3877.01,3493.95,0.35
PR001144,2026-05-21,MANDI-043,Ambala,Wheat,2341.33,2852.990327290619,2597.0,2275.0
PR011963,2026-07-15,,Sirsa,Cotton,5947.81,6507.09,6227.45,6620.0
