sensor_id,timestamp,humidity_percent,temperature_c,rainfall_mm
SEN030,,58.0,31.6,18.287999999999997
SEN003,,69.0,33.4,25.145999999999997
SEN010,,36.0,15.277777777777779,39.7
SEN035,,49.0,26.8,2.8
UNKNOWN,,30.0,32.2,-49.1
SEN014,,37.0,22.88888888888889,38.1
SEN006,,48.0,38.72222222222222,0.73
SEN009,,34.0,39.77777777777778,-31.1
SEN017,,53.0,23.8,1.43
SEN025,,63.0,31.5,22.605999999999998
SEN046,,85.0,36.9,42.4
UNKNOWN,,59.0,,-41.8
SEN035,,77.0,29.1,-5.6
SEN010,,34.0,16.3,-38.9
SEN016,,71.0,39.0,13.5
SEN029,,48.0,26.3,1.73
SEN014,,,31.9,2.8
SEN025,,77.0,36.9,
SEN032,,59.0,29.77777777777778,38.1
SEN035,,44.0,22.4,
SEN019,,33.0,27.0,0.35
SEN015,,,21.11111111111111,48.0
SEN032,,86.0,39.5,45.72
SEN027,,46.0,25.7,1.33
SEN037,,,,43.0
SEN023,,64.0,23.5,
UNKNOWN,,48.0,29.4,48.6
SEN027,,31.0,,0.59
SEN007,,91.0,,
SEN016,,51.0,28.8,4.4
SEN038,,94.0,24.222222222222218,2.3
SEN026,,74.0,28.111111111111107,0.31
SEN050,,37.0,18.1,20.574
SEN038,2026-06-16 05:30:00,85.0,,36.2
SEN026,,69.0,22.277777777777775,33.6
SEN003,,44.0,21.5,45.6
SEN047,,61.0,22.88888888888889,0.33
SEN015,,66.0,17.27777777777778,20.3
SEN009,,82.0,39.8,47.2
SEN016,,56.0,37.22222222222222,
SEN043,,,31.0,24.4
SEN036,,46.0,28.277777777777782,46.228
SEN012,,64.0,31.5,1.53
SEN035,,76.0,27.2,1.61
SEN017,,39.0,,15.0
SEN019,,95.0,,20.3
SEN005,,74.0,16.4,-32.7
SEN030,,88.0,29.77777777777778,23.6
SEN036,,88.0,22.7,38.8
SEN040,,89.0,36.4,40.7
SEN006,,,39.0,38.2
SEN013,,80.0,32.388888888888886,-31.9
SEN017,,31.0,31.7,1.37
SEN047,,84.0,29.0,9.6
UNKNOWN,,50.0,20.5,0.36
SEN030,,68.0,31.0,1.5
SEN041,,40.0,,1.2
SEN040,,68.0,35.77777777777778,33.6
SEN021,,,,
SEN019,,83.0,28.1,18.5
SEN030,,88.0,28.5,34.5
SEN031,,66.0,21.888888888888893,24.5
SEN043,,38.0,21.3,22.3
SEN050,,64.0,25.611111111111107,28.4
SEN007,,,,10.5
SEN005,,,22.5,-28.1
SEN038,,84.0,24.2,-34.4
SEN008,,33.0,37.9,34.798
SEN018,,49.0,17.3,31.496
SEN028,,56.0,35.2,23.4
SEN038,,57.0,35.3,28.8
SEN044,,57.0,,
SEN021,,74.0,26.38888888888889,-34.1
SEN030,,86.0,33.2,13.6
SEN022,,69.0,19.6,28.701999999999995
SEN008,,69.0,21.38888888888889,24.1
SEN043,,,27.1,45.211999999999996
SEN049,,54.0,,49.0
SEN002,,41.0,31.0,17.9
SEN050,2026-06-10 05:30:00,38.0,30.9,1.44
SEN010,,72.0,15.722222222222221,-34.8
SEN002,,90.0,38.388888888888886,39.6
SEN027,,37.0,38.111111111111114,0.73
SEN041,,91.0,33.22222222222222,36.5
SEN045,,64.0,,16.4
SEN019,,42.0,30.0,
SEN049,,45.0,36.0,22.3
SEN012,,38.0,38.5,8.0
SEN014,,84.0,29.7,32.766
SEN021,,53.0,39.9,36.8
SEN022,,95.0,39.1,7.7
SEN046,,85.0,29.11111111111111,0.7
SEN018,,76.0,34.6,0.7619999999999999
SEN012,,43.0,32.611111111111114,
SEN014,,92.0,33.388888888888886,-16.5
SEN020,,75.0,19.7,30.8
SEN036,,94.0,35.111111111111114,24.383999999999997
SEN022,,62.0,33.7,21.4
SEN040,,83.0,23.4,48.26
SEN018,,88.0,29.77777777777778,1.52
SEN044,,80.0,16.22222222222222,2.0
SEN020,,79.0,17.3,22.605999999999998
SEN034,,91.0,29.6,1.778
SEN019,,61.0,24.7,44.6
UNKNOWN,,,38.6,1.29
SEN003,,66.0,15.11111111111111,39.878
SEN017,,80.0,17.6,13.5
SEN023,,61.0,22.88888888888889,36.4
SEN031,,52.0,32.5,6.5
SEN020,,56.0,23.22222222222222,0.8
SEN026,,38.0,32.388888888888886,33.6
SEN034,,73.0,26.999999999999996,25.4
SEN049,,,32.4,9.6
SEN037,,66.0,,0.73
SEN017,,42.0,25.9,1.35
SEN041,,95.0,,-9.9
SEN043,,76.0,37.5,
SEN034,,77.0,,27.0
SEN021,,34.0,26.4,19.3
SEN015,,67.0,34.0,0.4
SEN015,,,23.3,30.7
SEN006,,85.0,16.3,23.8
SEN008,,57.0,,12.3
SEN030,,75.0,,31.6
SEN040,,41.0,36.111111111111114,32.8
SEN024,,57.0,39.5,0.92
SEN049,,,38.888888888888886,42.3
SEN003,,,,-19.1
SEN015,,69.0,19.6,-46.7
SEN044,,40.0,32.27777777777778,
SEN041,,,38.72222222222222,37.6
SEN042,,86.0,37.22222222222222,15.493999999999998
SEN015,,47.0,,21.336
SEN043,,62.0,27.9,-3.5
SEN027,,42.0,,49.784
SEN012,,84.0,34.6,32.4
SEN037,,78.0,23.77777777777778,8.382
SEN015,,88.0,,22.098
SEN050,,89.0,,31.9
SEN034,,67.0,21.5,27.8
SEN006,,92.0,24.499999999999996,10.6
SEN042,,73.0,37.0,33.4
SEN037,,53.0,20.72222222222222,26.7
SEN050,,59.0,33.22222222222222,39.116
SEN018,,58.0,,19.0
SEN036,,55.0,16.27777777777778,47.2
SEN039,,35.0,22.3,43.687999999999995
SEN005,,32.0,31.4,39.4
SEN018,,,39.9,17.0
SEN026,,,25.611111111111107,13.208
SEN020,,37.0,,29.9
SEN029,,84.0,32.1,43.434
SEN041,,57.0,36.8,32.512
SEN024,,94.0,19.88888888888889,18.7
SEN003,,40.0,22.6,0.13
SEN008,,63.0,19.5,20.6
SEN029,,,32.6,44.449999999999996
SEN016,,38.0,21.0,18.4
SEN040,,90.0,39.8,37.083999999999996
SEN009,,95.0,33.6,18.2
SEN010,,82.0,36.27777777777778,43.1
SEN049,,77.0,,1.81
SEN027,,81.0,,5.1
SEN027,,46.0,34.4,28.701999999999995
SEN011,,33.0,23.7,0.0
SEN007,,63.0,,37.592
SEN041,,50.0,29.1,39.9
SEN049,,61.0,22.7,-38.0
SEN021,,46.0,30.0,26.2
SEN008,,55.0,29.27777777777778,35.5
SEN049,,80.0,23.388888888888886,-29.1
SEN003,,84.0,,24.7
SEN036,,75.0,,18.796
SEN019,,,39.2,20.5
SEN040,,84.0,15.1,46.8
SEN048,,33.0,33.5,21.1
SEN010,,48.0,24.9,27.686
SEN042,,46.0,29.88888888888889,7.6
SEN001,,36.0,,
SEN049,,79.0,16.27777777777778,-7.4
SEN035,,58.0,23.6,25.1
SEN026,,46.0,18.6,6.604
SEN031,,43.0,23.5,41.2
SEN002,,44.0,17.0,8.6
SEN009,,49.0,18.3,49.1
SEN034,,33.0,25.0,32.8
SEN042,,39.0,22.3,21.081999999999997
SEN045,,62.0,,2.794
SEN049,,56.0,30.8,40.894
SEN049,,40.0,37.0,43.4
SEN005,,75.0,20.888888888888886,24.1
SEN045,,36.0,22.277777777777775,1.6
SEN035,,,37.1,35.5
SEN044,,78.0,15.4,
SEN038,,60.0,31.27777777777778,20.0
SEN008,,34.0,36.111111111111114,33.528
SEN019,,65.0,19.6,39.3
SEN023,2026-06-30 05:30:00,43.0,27.1,-13.5
SEN029,,60.0,38.8,29.6
SEN003,,65.0,17.9,1.51
SEN007,,81.0,24.72222222222222,5.9
SEN050,,50.0,28.3,11.6
SEN005,,93.0,21.8,32.6
SEN034,,45.0,24.8,16.5
SEN012,,34.0,25.500000000000004,41.0
SEN016,,93.0,,6.3
UNKNOWN,,68.0,20.777777777777782,20.1
SEN007,,69.0,20.3,12.3
SEN032,,91.0,19.499999999999996,-19.6
UNKNOWN,,85.0,25.38888888888889,21.5
SEN030,,,21.38888888888889,0.75
SEN020,,50.0,20.7,40.5
SEN009,,,28.77777777777778,14.6
SEN039,,41.0,21.8,22.7
SEN012,,,15.11111111111111,-17.9
SEN005,,87.0,26.9,-46.0
SEN033,,,,44.5
SEN009,,49.0,31.0,18.1
SEN027,,50.0,23.5,18.4
SEN027,,56.0,20.5,17.1
SEN015,,33.0,24.88888888888889,-49.8
SEN009,,55.0,37.0,21.3
SEN039,,32.0,36.22222222222222,6.5
SEN020,,66.0,37.0,
SEN018,,62.0,,33.019999999999996
SEN002,,42.0,15.9,2.6
SEN040,,57.0,37.611111111111114,24.1
SEN026,,67.0,19.8,10.16
SEN032,,49.0,15.8,46.228
SEN047,,42.0,22.77777777777778,12.0
SEN011,,38.0,37.6,12.7
SEN012,,86.0,,8.382
SEN015,,88.0,31.4,37.592
SEN025,,36.0,18.3,13.6
SEN027,,69.0,38.0,29.7
SEN042,,79.0,17.88888888888889,38.7
UNKNOWN,,81.0,24.8,1.36
SEN049,,72.0,27.5,-12.0
SEN044,,89.0,,-31.9
SEN045,,48.0,26.0,11.9
SEN049,,71.0,18.5,38.354
SEN044,,64.0,16.9,1.79
SEN033,,52.0,39.7,29.6
SEN041,,86.0,38.9,20.9
SEN008,,75.0,20.888888888888886,
SEN040,,48.0,25.72222222222222,-4.7
SEN042,,65.0,,6.4
SEN043,,42.0,18.88888888888889,0.37
SEN042,,55.0,,44.7
SEN005,,43.0,20.2,23.5
SEN031,,47.0,18.88888888888889,23.6
UNKNOWN,,66.0,28.88888888888889,36.321999999999996
SEN043,,85.0,,8.889999999999999
SEN026,,47.0,38.111111111111114,16.4
SEN019,,94.0,17.11111111111111,35.3
SEN007,,34.0,24.1,45.1
SEN036,,46.0,33.72222222222222,30.3
SEN022,,33.0,34.0,6.6
SEN048,,59.0,35.22222222222222,11.1
SEN029,,78.0,,15.493999999999998
SEN030,,38.0,31.11111111111111,7.874
SEN042,,86.0,,-39.7
SEN027,,57.0,28.1,40.894
SEN019,,42.0,26.7,39.3
SEN034,,60.0,15.0,3.9
SEN030,,39.0,35.7,0.64
SEN008,,82.0,38.3,1.3
SEN002,,47.0,28.72222222222222,28.2
SEN034,,82.0,18.1,10.7
SEN050,,65.0,35.1,13.9
SEN001,,52.0,36.5,42.4
SEN022,,39.0,39.7,28.194000000000003
SEN021,,39.0,29.5,-44.9
UNKNOWN,,31.0,21.722222222222218,25.6
SEN035,,57.0,16.72222222222222,17.6
SEN007,,95.0,,
SEN044,,79.0,30.9,49.6
SEN003,,83.0,25.9,-43.0
SEN033,,42.0,39.72222222222222,3.7
SEN022,,88.0,25.1,-27.6
SEN048,,70.0,34.388888888888886,21.081999999999997
SEN049,,70.0,37.22222222222222,-6.1
SEN008,,52.0,30.0,15.1
SEN033,,85.0,21.1,1.08
UNKNOWN,,61.0,29.6,35.1
SEN032,,31.0,,21.4
SEN042,,78.0,26.999999999999996,-8.7
SEN007,,,,1.7
SEN002,,62.0,20.8,42.7
SEN009,,60.0,31.38888888888889,10.5
UNKNOWN,,41.0,37.888888888888886,4.1
SEN039,,41.0,34.5,19.5
SEN040,,63.0,27.38888888888889,20.0
SEN002,,53.0,17.22222222222222,25.145999999999997
UNKNOWN,,73.0,27.3,18.4
SEN018,,,20.3,33.8
SEN050,,55.0,,-37.4
UNKNOWN,,68.0,38.22222222222222,3.1
SEN044,,,27.4,18.6
SEN043,,76.0,25.6,48.26
SEN033,,60.0,,18.3
SEN020,,52.0,,3.8099999999999996
UNKNOWN,,77.0,,36.6
UNKNOWN,,86.0,36.22222222222222,31.9
SEN046,,81.0,38.7,12.446
SEN036,,48.0,35.611111111111114,8.6
SEN029,,,34.27777777777778,14.224
SEN036,,46.0,,31.241999999999997
SEN049,,34.0,35.111111111111114,29.5
SEN026,,37.0,23.8,0.7
SEN039,,,24.3,1.32
SEN048,,59.0,19.61111111111111,2.794
SEN001,,43.0,36.2,28.6
SEN045,,59.0,23.77777777777778,
SEN027,,30.0,39.388888888888886,27.4
SEN037,,57.0,30.0,3.8
SEN040,,81.0,32.5,0.93
SEN033,,94.0,,1.02
SEN035,,81.0,23.000000000000004,
SEN012,,41.0,,39.1
SEN002,,51.0,29.3,44.8
SEN009,,,27.277777777777775,38.7
SEN016,,66.0,37.388888888888886,27.178
SEN043,,,,44.0
SEN032,,,,46.5
SEN023,,,16.38888888888889,11.7
SEN003,,45.0,17.0,1.8
SEN025,,91.0,16.11111111111111,5.5
SEN047,,31.0,21.77777777777778,
SEN026,,77.0,26.11111111111111,16.8
SEN039,,41.0,,17.4
SEN019,,74.0,32.72222222222222,-28.5
SEN001,,49.0,29.88888888888889,30.2
SEN029,,36.0,29.8,-2.9
SEN011,,71.0,15.38888888888889,-12.1
SEN008,,39.0,39.8,13.208
SEN033,,64.0,19.72222222222222,35.0
SEN009,,83.0,31.61111111111111,27.432
SEN050,,55.0,,21.0
SEN024,,31.0,,1.78
SEN026,,88.0,36.4,-37.6
SEN005,,94.0,35.388888888888886,
UNKNOWN,,54.0,,21.6
SEN012,,57.0,18.1,45.3
SEN039,,,30.88888888888889,
SEN044,,36.0,15.5,27.94
SEN031,,48.0,29.5,
SEN034,,41.0,28.9,24.2
SEN016,,34.0,,33.5
SEN008,,54.0,40.0,37.9
SEN047,,73.0,30.61111111111111,
SEN034,,91.0,34.7,16.9
SEN049,,39.0,15.3,10.1
SEN014,,60.0,36.2,-47.5
SEN013,,58.0,,45.211999999999996
SEN039,,64.0,20.8,33.5
SEN041,,55.0,22.8,33.4
SEN021,,,26.5,-48.8
SEN006,,60.0,26.611111111111114,39.878
UNKNOWN,,83.0,35.111111111111114,35.559999999999995
SEN036,,42.0,17.1,-27.9
SEN027,,59.0,29.27777777777778,24.7
SEN017,,39.0,22.38888888888889,-46.2
SEN045,,72.0,15.0,2.8
SEN026,,65.0,39.5,27.0
SEN008,,48.0,27.77777777777778,32.7
SEN021,,61.0,33.77777777777778,43.5
SEN003,,44.0,23.0,21.5
SEN027,,57.0,35.7,15.2
SEN046,,85.0,,16.256
SEN046,,75.0,29.0,14.8
SEN015,,30.0,28.5,35.5
SEN006,,82.0,37.111111111111114,28.0
SEN024,,38.0,29.88888888888889,35.81399999999999
SEN025,,,21.1,-41.0
UNKNOWN,,39.0,37.77777777777778,0.61
SEN017,,,,27.5
SEN035,,45.0,20.888888888888886,29.0
SEN038,,58.0,24.4,-6.4
SEN049,,36.0,38.0,47.0
SEN023,,,31.5,3.7
SEN038,,82.0,,48.4
UNKNOWN,,51.0,23.277777777777782,-11.1
SEN045,,73.0,30.2,18.8
SEN036,,46.0,24.4,43.1
SEN012,,61.0,18.77777777777778,11.4
SEN045,,38.0,15.11111111111111,1.67
SEN036,,47.0,23.4,24.8
SEN004,,65.0,,32.1
SEN010,,71.0,,0.1
SEN013,,83.0,31.38888888888889,48.513999999999996
SEN041,,85.0,19.7,42.6
SEN019,,30.0,31.5,42.9
SEN003,,58.0,23.000000000000004,36.5
SEN018,,37.0,20.7,23.6
SEN025,,72.0,37.7,
SEN047,,,37.5,39.37
SEN034,,,35.27777777777778,41.3
SEN015,,67.0,28.277777777777782,4.4
SEN030,,90.0,36.888888888888886,32.9
SEN004,,,,
SEN050,,94.0,15.222222222222221,7.5
SEN006,,46.0,35.8,11.937999999999999
SEN022,,,,36.57599999999999
SEN024,,62.0,30.0,1.778
SEN008,,56.0,29.11111111111111,0.19
SEN004,,90.0,17.22222222222222,21.8
SEN048,,31.0,,9.9
SEN025,,71.0,35.111111111111114,27.5
SEN026,,49.0,26.8,-43.3
SEN044,,39.0,20.0,9.3
SEN013,,74.0,33.6,32.1
SEN006,,37.0,37.888888888888886,7.9
SEN017,,65.0,37.6,5.1
SEN016,,62.0,21.7,3.8099999999999996
SEN018,,45.0,17.88888888888889,5.1
SEN043,,76.0,40.0,1.21
SEN014,,31.0,29.61111111111111,42.163999999999994
SEN006,,44.0,26.0,18.2
SEN013,,31.0,30.61111111111111,32.2
SEN046,2026-03-19 05:30:00,63.0,30.7,34.0
SEN049,,50.0,31.61111111111111,4.7
SEN044,,79.0,31.72222222222222,32.3
SEN004,,53.0,17.4,3.7
SEN045,,58.0,,
SEN009,,93.0,24.0,30.8
UNKNOWN,,71.0,15.277777777777779,
SEN005,,52.0,,0.96
SEN043,,,39.111111111111114,35.0
SEN003,,52.0,31.2,41.401999999999994
SEN026,,,20.38888888888889,4.9
SEN027,,,23.1,14.7
SEN001,,86.0,31.6,42.418
SEN027,,69.0,36.611111111111114,20.827999999999996
SEN010,,75.0,,12.191999999999998
SEN025,,59.0,,2.6
SEN005,,88.0,29.2,21.2
SEN010,,30.0,21.27777777777778,24.1
SEN015,,81.0,,13.2
SEN038,,75.0,,-30.2
SEN047,,48.0,18.3,17.1
SEN040,,84.0,30.77777777777778,
SEN028,,60.0,,10.7
SEN015,,,24.8,30.2
UNKNOWN,,80.0,35.5,22.6
SEN006,,53.0,21.5,29.8
SEN019,,83.0,20.0,6.9
UNKNOWN,,79.0,18.0,30.3
UNKNOWN,,,,22.605999999999998
SEN021,,60.0,,35.559999999999995
SEN030,,30.0,19.3,45.6
SEN003,,73.0,20.6,2.032
SEN020,,93.0,27.77777777777778,21.6
SEN030,,72.0,,
SEN034,,35.0,22.1,-35.4
SEN015,,79.0,36.888888888888886,1.63
SEN035,,65.0,38.611111111111114,16.4
SEN011,,,22.5,2.9
SEN027,,33.0,35.0,44.9
SEN043,,66.0,32.1,45.1
SEN004,,51.0,23.77777777777778,43.4
SEN008,,35.0,27.1,29.9
SEN048,,31.0,36.1,20.4
SEN013,,78.0,,-10.2
UNKNOWN,,65.0,,5.6
SEN041,,81.0,33.3,1.63
SEN002,,,26.7,42.925999999999995
SEN015,,,29.3,20.1
SEN004,,41.0,34.22222222222222,31.3
SEN011,,34.0,24.222222222222218,
SEN040,,86.0,24.27777777777778,16.6
SEN031,,,22.61111111111111,49.022
SEN020,,,23.7,2.7
UNKNOWN,,39.0,39.611111111111114,2.5
SEN038,,35.0,32.388888888888886,25.907999999999998
SEN001,,30.0,16.22222222222222,1.09
SEN006,,93.0,34.0,12.1
SEN024,,82.0,29.4,-13.4
SEN045,,50.0,17.11111111111111,14.5
SEN049,,39.0,25.2,18.8
SEN042,,45.0,,18.8
SEN041,,43.0,15.1,0.4
SEN039,,32.0,33.0,2.0
SEN041,,35.0,,36.4
SEN031,,33.0,30.0,0.89
SEN033,,94.0,33.27777777777778,40.386
SEN014,,85.0,26.77777777777778,0.62
SEN039,,,27.9,-23.5
SEN044,,57.0,26.722222222222218,3.2
SEN048,,57.0,17.22222222222222,33.0
SEN038,,69.0,35.9,29.5
SEN045,,55.0,16.77777777777778,8.8
SEN027,,80.0,38.111111111111114,0.8
SEN043,,55.0,,0.26
SEN034,,88.0,36.611111111111114,27.432
SEN045,,48.0,32.388888888888886,28.5
SEN034,,54.0,,2.4
SEN012,,75.0,30.9,19.6
SEN011,,88.0,23.5,-32.0
SEN021,,32.0,,38.2
SEN033,,65.0,30.3,32.6
SEN042,,39.0,32.611111111111114,14.224
SEN045,,48.0,23.2,1.39
SEN003,,40.0,15.6,-27.3
SEN018,,79.0,36.77777777777778,49.5
SEN015,,38.0,33.611111111111114,-31.3
SEN025,,74.0,16.5,13.1
UNKNOWN,,68.0,33.7,-4.1
SEN042,,75.0,31.72222222222222,9.4
SEN005,,61.0,36.0,0.75
SEN037,,75.0,,17.0
SEN043,,47.0,25.0,1.91
SEN039,,32.0,18.8,4.1
SEN047,,75.0,33.5,27.9
SEN002,,38.0,39.22222222222222,1.2
SEN039,,81.0,36.111111111111114,3.8099999999999996
SEN019,,79.0,15.3,-2.9
SEN008,,43.0,34.5,27.432
SEN003,,50.0,34.1,15.5
SEN039,,45.0,22.277777777777775,
SEN031,,60.0,18.388888888888886,1.53
SEN043,,78.0,21.9,21.2
SEN031,,,26.38888888888889,23.4
SEN047,,76.0,29.3,8.2
SEN006,,56.0,36.9,-13.2
SEN029,,30.0,24.72222222222222,8.2
SEN014,,43.0,22.38888888888889,
SEN046,,41.0,24.222222222222218,18.2
SEN022,,45.0,18.1,3.7
SEN006,,40.0,34.8,0.26
SEN026,,94.0,,6.858
SEN043,,63.0,18.0,24.8
SEN003,,40.0,37.9,32.0
SEN014,,39.0,27.3,39.878
SEN040,,58.0,,47.0
SEN019,,55.0,36.888888888888886,0.54
SEN018,,75.0,37.0,30.733999999999998
SEN017,,31.0,,41.1
SEN002,,58.0,39.388888888888886,13.1
SEN009,,36.0,25.38888888888889,-26.5
SEN013,,84.0,33.9,41.0
SEN039,,60.0,17.4,47.2
SEN006,,39.0,16.72222222222222,12.0
SEN015,,42.0,34.611111111111114,19.1
SEN017,,63.0,15.5,
UNKNOWN,,,18.72222222222222,1.32
SEN003,,78.0,19.9,6.35
SEN045,,47.0,29.1,30.8
SEN001,,59.0,24.6,11.5
SEN016,,49.0,25.3,-37.4
SEN013,,53.0,39.611111111111114,11.176
SEN011,,60.0,19.3,6.35
SEN049,,55.0,29.88888888888889,
UNKNOWN,,89.0,17.0,28.701999999999995
SEN013,,89.0,20.38888888888889,25.654
SEN010,,47.0,16.77777777777778,47.9
SEN017,,69.0,,47.7
SEN027,2026-04-15 05:30:00,68.0,,-25.0
SEN003,,89.0,40.0,49.529999999999994
SEN020,,76.0,34.4,3.8099999999999996
SEN034,,43.0,37.72222222222222,23.114
SEN036,,47.0,18.4,26.5
UNKNOWN,,37.0,31.72222222222222,20.9
SEN008,,82.0,34.77777777777778,-38.1
SEN041,,67.0,24.0,-25.9
SEN040,,,17.22222222222222,
SEN045,,36.0,30.6,-49.4
SEN031,,83.0,20.72222222222222,47.8
SEN034,,32.0,27.22222222222222,48.9
SEN027,,30.0,20.8,1.1
SEN022,,38.0,31.7,
SEN016,,,33.611111111111114,6.095999999999999
SEN008,,50.0,25.1,33.5
SEN019,,50.0,,-33.8
SEN028,,83.0,,23.8
SEN041,,86.0,32.22222222222222,
SEN020,,63.0,28.2,-11.2
SEN017,,64.0,19.5,43.0
SEN003,,47.0,,45.8
SEN041,,48.0,16.7,44.958
SEN005,,,29.88888888888889,33.4
SEN004,,64.0,25.2,16.9
SEN026,,84.0,18.7,15.7
SEN025,,,27.0,32.4
SEN023,,94.0,26.0,46.482
SEN023,,92.0,29.4,-38.8
SEN037,,41.0,18.61111111111111,32.8
SEN038,,,27.5,
SEN026,,32.0,23.5,0.56
SEN039,,30.0,38.888888888888886,7.0
SEN042,,95.0,39.6,19.7
SEN001,,92.0,29.11111111111111,26.8
SEN004,,,19.2,26.416
UNKNOWN,,47.0,31.38888888888889,25.4
SEN044,,94.0,,32.4
SEN006,,61.0,36.72222222222222,-18.9
SEN013,,90.0,37.888888888888886,40.7
SEN034,,38.0,38.3,
SEN016,,30.0,15.5,32.6
SEN047,,40.0,,41.9
SEN014,,81.0,32.5,37.0
SEN027,,90.0,32.8,26.0
SEN037,,34.0,35.5,27.686
SEN021,,68.0,34.0,36.1
SEN014,,48.0,30.38888888888889,11.2
SEN034,,,21.11111111111111,37.3
UNKNOWN,,67.0,17.9,1.24
SEN027,,30.0,39.72222222222222,-48.2
SEN044,,95.0,35.5,20.574
SEN039,,48.0,38.2,28.701999999999995
SEN046,,,18.3,45.3
SEN045,,92.0,39.1,41.3
SEN033,,71.0,27.38888888888889,43.7
SEN048,,52.0,30.4,44.3
SEN001,,95.0,37.3,17.525999999999996
SEN001,,85.0,21.22222222222222,28.448
SEN019,,40.0,26.611111111111114,43.18
SEN024,,30.0,32.3,25.2
SEN022,,82.0,,9.5
SEN006,,35.0,24.4,1.2
SEN034,,76.0,18.61111111111111,-0.5
SEN045,,,21.4,36.83
SEN045,,60.0,21.11111111111111,37.337999999999994
SEN012,,52.0,35.388888888888886,
SEN050,,,38.1,34.798
SEN016,,,37.8,39.3
SEN028,,69.0,,3.556
UNKNOWN,,50.0,20.5,39.9
SEN029,2026-04-13 05:30:00,79.0,37.3,15.9
SEN025,,64.0,34.72222222222222,1.01
SEN021,,89.0,33.5,47.244
SEN025,,53.0,15.722222222222221,0.87
SEN002,,80.0,21.5,24.6
SEN018,,42.0,32.1,3.556
SEN009,,66.0,35.9,21.7
SEN002,,31.0,31.27777777777778,21.9
SEN007,,39.0,39.111111111111114,20.5
SEN028,,73.0,30.2,-40.2
SEN032,,57.0,39.6,42.8
SEN019,,,30.5,10.668
SEN038,,53.0,25.500000000000004,-8.2
SEN015,,41.0,20.4,32.7
SEN010,,74.0,24.3,48.2
SEN003,,48.0,,46.99
SEN006,,45.0,32.388888888888886,35.4
SEN041,,58.0,18.5,39.1
SEN034,,95.0,31.27777777777778,14.1
SEN029,,71.0,35.7,-39.9
SEN004,,78.0,17.6,13.716
SEN015,,60.0,32.1,-34.5
SEN014,,58.0,22.38888888888889,28.3
SEN028,,,,0.69
SEN046,,81.0,34.6,1.14
SEN005,,83.0,15.2,30.987999999999996
SEN039,,42.0,34.27777777777778,8.5
SEN016,,32.0,31.38888888888889,18.6
UNKNOWN,,50.0,22.88888888888889,35.306
SEN014,,72.0,29.88888888888889,1.3
SEN022,,95.0,27.2,43.3
SEN024,,45.0,31.0,48.767999999999994
SEN039,,78.0,20.222222222222225,36.3
SEN026,,73.0,15.9,37.592
SEN005,,,,1.1
SEN026,,82.0,,1.5
SEN012,,35.0,36.4,24.7
SEN029,,33.0,21.3,1.2
SEN050,,46.0,36.4,45.974
SEN050,,74.0,30.5,47.3
SEN047,,74.0,37.3,21.3
SEN005,,74.0,33.72222222222222,-2.7
SEN006,,63.0,27.722222222222225,42.163999999999994
SEN018,,57.0,32.1,12.8
SEN003,,32.0,30.77777777777778,20.6
SEN014,,47.0,39.9,3.9
SEN023,,51.0,31.27777777777778,23.114
SEN035,,44.0,19.3,18.287999999999997
SEN042,,75.0,37.0,8.7
SEN037,,71.0,,1.42
SEN047,,81.0,22.5,47.5
SEN038,,41.0,37.4,1.3
SEN033,,35.0,26.2,33.0
SEN044,,82.0,,46.99
SEN022,,30.0,20.27777777777778,25.6
SEN021,,33.0,25.27777777777778,33.4
SEN009,,73.0,29.2,13.0
SEN029,,40.0,31.0,29.2
SEN005,,71.0,17.77777777777778,41.2
SEN030,,94.0,39.27777777777778,40.894
SEN006,,51.0,38.388888888888886,27.1
SEN050,,69.0,19.9,-15.4
SEN024,,49.0,35.6,1.44
SEN046,,69.0,24.88888888888889,7.9
SEN026,,63.0,36.0,42.7
SEN038,2026-04-16 05:30:00,62.0,39.9,32.7
SEN048,,58.0,16.0,30.0
SEN004,,62.0,32.2,40.386
SEN003,,74.0,23.1,7.1
SEN033,,,,22.098
SEN050,,33.0,16.4,6.4
SEN046,,,38.388888888888886,31.9
SEN014,,32.0,28.0,
SEN040,,30.0,26.38888888888889,33.2
SEN019,,87.0,,-32.2
SEN038,,87.0,25.777777777777782,40.0
SEN034,,69.0,,3.0479999999999996
SEN037,,62.0,30.88888888888889,-38.6
SEN032,,43.0,20.1,45.6
SEN028,,59.0,20.4,16.256
SEN002,,60.0,28.88888888888889,-30.7
SEN022,,38.0,32.6,
SEN007,,80.0,33.0,18.796
SEN048,,92.0,35.4,15.3
SEN047,,41.0,17.4,33.528
SEN017,,70.0,,34.5
SEN005,,58.0,15.2,
SEN011,,79.0,21.5,22.5
SEN021,,82.0,,19.049999999999997
SEN027,,92.0,35.77777777777778,12.7
SEN004,,65.0,17.72222222222222,28.701999999999995
SEN034,,,34.6,-47.0
SEN046,,32.0,32.3,28.8
SEN016,,59.0,18.61111111111111,48.4
UNKNOWN,,75.0,29.88888888888889,17.7
SEN030,,46.0,,12.2
SEN026,,47.0,34.4,47.1
SEN033,,66.0,20.7,13.5
SEN016,,,32.22222222222222,-29.6
SEN028,,64.0,30.2,33.5
SEN034,,,35.611111111111114,0.4
SEN021,,86.0,22.2,43.8
SEN024,,72.0,19.777777777777775,42.925999999999995
