arrival_id,date,mandi_id,crop_name,variety,farmer_count,arrival_quantity_qtl
ARR0017754,2026-04-18,MANDI-023,Maize,,128.0,332.51
ARR0019682,2026-06-09,MANDI-054,Maize,,105.0,184.85
ARR0011888,2026-06-21,MANDI-024,Sugarcane,,17.0,388.28
ARR0024983,2026-07-18,MANDI-005,Mustard,Premium,,218.98
ARR0015469,2026-06-29,MANDI-050,Wheat,HD-2967,125.0,326.24
ARR0024786,2026-08-18,MANDI-033,Mustard,Hybrid,91.0,255.11
ARR0002350,2026-02-10,MANDI-026,Maize,PBW-343,129.0,138.0
,2026-01-12,MANDI-038,Wheat,Local,130.0,80.37
ARR0013133,2026-04-23,MANDI-025,Maize,Hybrid,13.0,466.49
ARR0016492,2026-03-24,MANDI-046,Rice,Pusa-1121,76.0,321.76
ARR0017770,2026-03-19,MANDI-045,Wheat,Hybrid,50.0,451.82
ARR0012831,2026-08-08,MANDI-057,Cotton,Premium,63.0,268.56
ARR0016399,2026-04-16,MANDI-016,Cotton,Hybrid,19.0,432.93
ARR0000619,2026-06-14,MANDI-012,Wheat,Pusa-1121,119.0,368.67
ARR0021934,2026-03-17,MANDI-035,Maize,Pusa-1121,48.0,241.68
ARR0017823,2026-01-24,MANDI-049,Wheat,Pusa-1121,,49.43
ARR0003548,2026-03-25,MANDI-019,Wheat,HD-2967,88.0,346.05
ARR0013171,2026-04-15,MANDI-014,Mustard,HD-2967,36.0,414.49
ARR0002458,2026-12-02,MANDI-035,Mustard,HD-2967,49.0,253.63
ARR0005916,2026-02-26,MANDI-025,Rice,PBW-343,128.0,342.85
ARR0010354,2026-04-07,MANDI-005,Rice,,119.0,78.99
ARR0014000,2026-01-21,MANDI-036,Rice,Pusa-1121,81.0,312.56
ARR0008101,2026-08-07,MANDI-009,Wheat,Pusa-1121,49.0,410.63
ARR0022226,2026-05-20,MANDI-010,Mustard,Local,78.0,207.38
ARR0020284,2026-03-30,MANDI-021,Maize,,7.0,50.51
ARR0007935,2026-01-21,MANDI-027,Cotton,Premium,71.0,414.8
ARR0018830,2026-04-25,MANDI-014,Mustard,HD-2967,,450.5
ARR0003296,2026-03-03,MANDI-030,Cotton,Hybrid,57.0,266.79
ARR0004402,2026-03-22,MANDI-033,Cotton,Hybrid,,275.95
ARR0002311,2026-07-19,MANDI-057,Rice,Hybrid,139.0,14.0
ARR0012740,2026-03-23,MANDI-029,Maize,Hybrid,146.0,31.0
ARR0002404,2026-04-13,MANDI-052,Maize,Pusa-1121,117.0,66.99
ARR0009846,2026-02-11,MANDI-006,Wheat,Premium,71.0,144.96
ARR0000879,2026-01-22,MANDI-041,Mustard,Pusa-1121,135.0,62.45
ARR0022648,2026-01-02,MANDI-024,Sugarcane,Pusa-1121,20.0,484.9200000000001
ARR0002110,2026-02-02,MANDI-020,Mustard,PBW-343,52.0,273.53
ARR0022827,2026-08-20,MANDI-046,Mustard,Pusa-1121,118.0,3.0
ARR0020184,2026-05-20,MANDI-024,Wheat,Hybrid,110.0,226.33
ARR0021789,2026-04-20,MANDI-019,Cotton,PBW-343,109.0,480.79999999999995
ARR0018476,2026-03-24,MANDI-013,Rice,PBW-343,78.0,0.7095999999999999
ARR0014161,2026-02-18,MANDI-056,Sugarcane,,94.0,49.0
ARR0000411,2026-02-11,MANDI-006,Maize,HD-2967,141.0,435.03
ARR0008407,2026-04-05,MANDI-027,Mustard,,86.0,49.0
ARR0003900,2026-04-28,MANDI-028,Sugarcane,HD-2967,123.0,206.55
ARR0024384,2026-01-31,MANDI-009,Maize,Premium,95.0,136.86
ARR0024717,2026-01-24,MANDI-015,Rice,Local,,431.67
ARR0021229,2026-08-02,MANDI-035,Rice,,122.0,79.19
ARR0002190,2026-05-16,MANDI-022,Cotton,Pusa-1121,92.0,496.28
ARR0017653,2026-08-03,MANDI-037,Sugarcane,Hybrid,18.0,366.84
ARR0022398,2026-03-30,MANDI-018,Mustard,Hybrid,38.0,17.0
ARR0011437,2026-07-13,MANDI-024,Rice,Premium,61.0,349.94
ARR0015238,2026-02-24,MANDI-010,Cotton,PBW-343,,388.07
ARR0021293,2026-03-09,MANDI-020,Maize,Hybrid,93.0,328.23
ARR0017383,2026-05-21,MANDI-035,Wheat,PBW-343,140.0,446.15
ARR0009571,2026-03-07,MANDI-039,Mustard,Premium,,49.0
ARR0009470,2026-07-30,MANDI-034,Rice,Premium,99.0,30.0
ARR0012466,2026-03-15,MANDI-056,Rice,Hybrid,139.0,19.0
ARR0024421,2026-05-16,MANDI-043,Wheat,HD-2967,95.0,254.98
ARR0012120,2026-06-24,MANDI-039,Mustard,Local,53.0,16.0
ARR0004586,2026-02-23,MANDI-026,Cotton,Pusa-1121,17.0,216.3
ARR0013459,2026-08-24,MANDI-022,Sugarcane,Local,21.0,306.63
ARR0006603,2026-06-26,MANDI-037,Cotton,Local,133.0,249.69
ARR0007730,2026-02-03,MANDI-039,Cotton,PBW-343,135.0,415.61
ARR0010430,2026-01-26,MANDI-048,Wheat,Premium,36.0,24.0
ARR0021811,2026-07-22,MANDI-032,Rice,HD-2967,45.0,291.22
ARR0009243,2026-04-02,MANDI-040,Sugarcane,Local,54.0,451.05
ARR0004418,2026-07-26,MANDI-057,Maize,Pusa-1121,78.0,170.56
ARR0000543,2026-05-12,MANDI-004,Sugarcane,PBW-343,107.0,423.57
ARR0023453,2026-06-30,MANDI-036,Cotton,HD-2967,51.0,58.27
ARR0006713,2026-08-11,MANDI-022,Maize,Pusa-1121,20.0,476.96
ARR0022511,2026-09-05,MANDI-040,Rice,Pusa-1121,90.0,28.42
ARR0017307,2026-06-08,MANDI-022,Rice,Hybrid,9.0,410.66
ARR0020172,2026-03-20,MANDI-052,Rice,HD-2967,102.0,177.25
ARR0020840,2026-02-09,MANDI-007,Sugarcane,PBW-343,98.0,158.24
ARR0013374,2026-01-06,MANDI-053,Cotton,Pusa-1121,5.0,217.25
ARR0023076,2026-04-29,MANDI-003,Sugarcane,HD-2967,97.0,0.5807
ARR0013944,2026-08-16,MANDI-033,Mustard,Pusa-1121,112.0,391.47
ARR0006162,2026-02-28,MANDI-030,Mustard,PBW-343,135.0,455.25
ARR0019454,2026-03-03,MANDI-002,Rice,Premium,141.0,404.51
ARR0013144,2026-08-05,MANDI-020,Wheat,,67.0,50.54
ARR0010043,2026-01-19,MANDI-021,Sugarcane,,8.0,190.05
ARR0010095,2026-08-22,MANDI-031,Cotton,HD-2967,45.0,435.58
ARR0009332,2026-05-30,MANDI-022,Maize,Premium,125.0,304.69
ARR0005457,2026-07-08,MANDI-048,Sugarcane,HD-2967,45.0,223.46
ARR0002320,2026-05-02,MANDI-020,Cotton,Local,52.0,209.32
ARR0018267,2026-07-31,MANDI-006,Cotton,Pusa-1121,44.0,138.53
ARR0018874,2026-02-13,MANDI-027,Cotton,,109.0,104.76
ARR0023210,2026-05-22,MANDI-043,Rice,Premium,143.0,42.0
ARR0003063,2026-01-06,MANDI-023,Mustard,PBW-343,11.0,304.12
ARR0018722,2026-06-16,MANDI-021,Maize,Premium,20.0,229.42
ARR0001007,2026-07-13,MANDI-053,Sugarcane,Pusa-1121,93.0,351.89
ARR0007603,2026-09-08,MANDI-046,Rice,,124.0,26.0
ARR0010469,2026-06-26,MANDI-029,Wheat,PBW-343,25.0,80.51
ARR0006254,2026-02-27,MANDI-040,Rice,Hybrid,14.0,280.81
ARR0013253,2026-04-27,MANDI-019,Maize,Hybrid,65.0,381.01
ARR0021829,2026-07-15,MANDI-026,Maize,,107.0,107.56
ARR0005884,2026-05-26,MANDI-030,Mustard,Hybrid,73.0,34.0
ARR0010514,2026-05-18,MANDI-013,Wheat,Local,,83.21
ARR0002248,2026-08-03,MANDI-002,Sugarcane,HD-2967,29.0,334.83
ARR0015228,2026-03-09,MANDI-010,Maize,Pusa-1121,140.0,115.81
ARR0023621,2026-08-13,MANDI-008,Cotton,,98.0,425.55
ARR0008611,2026-06-05,MANDI-016,Mustard,Premium,89.0,220.06
ARR0006135,2026-03-23,MANDI-016,Cotton,Pusa-1121,129.0,391.56
ARR0007892,2026-07-30,MANDI-004,Wheat,Pusa-1121,97.0,100.68
ARR0007672,2026-07-17,MANDI-038,Cotton,Hybrid,,437.23
ARR0007105,2026-02-02,MANDI-035,Maize,Premium,66.0,39.23
ARR0022850,2026-07-27,MANDI-005,Rice,PBW-343,73.0,31.0
ARR0007604,2026-08-25,MANDI-048,Mustard,Pusa-1121,56.0,493.5
ARR0022560,2026-07-23,MANDI-032,Mustard,Premium,97.0,213.77
ARR0004715,2026-06-02,MANDI-025,Rice,PBW-343,,31.0
ARR0003438,2026-07-09,MANDI-033,Wheat,Hybrid,114.0,369.32
ARR0012373,2026-06-10,MANDI-023,Sugarcane,HD-2967,93.0,388.35
ARR0021716,2026-01-11,MANDI-024,Mustard,Premium,,67.42
ARR0004224,2026-02-08,MANDI-029,Maize,PBW-343,124.0,250.73
ARR0001356,2026-08-11,MANDI-034,Cotton,,15.0,316.93
ARR0020607,2026-06-15,MANDI-044,Rice,,11.0,410.44
ARR0011506,2026-07-27,MANDI-039,Wheat,Local,,200.26
ARR0017844,2026-02-24,MANDI-012,Maize,PBW-343,140.0,415.43999999999994
ARR0001880,2026-08-20,MANDI-035,Rice,Pusa-1121,87.0,255.42000000000002
,2026-01-03,MANDI-008,Cotton,,149.0,381.02
ARR0005788,2026-03-31,MANDI-030,Maize,Hybrid,149.0,437.3
ARR0008378,2026-01-27,MANDI-018,Rice,Premium,6.0,153.56
ARR0015337,2026-04-30,MANDI-057,Maize,PBW-343,67.0,33.0
ARR0018360,2026-08-29,MANDI-041,Mustard,Pusa-1121,139.0,385.27
ARR0013024,2026-02-05,MANDI-004,Rice,Pusa-1121,55.0,22.43
ARR0013388,2026-01-28,MANDI-044,Wheat,Hybrid,122.0,164.26999999999998
ARR0005562,2026-02-21,MANDI-021,Mustard,,35.0,335.21
ARR0013036,2026-03-13,MANDI-045,Maize,Local,63.0,42.61
ARR0007887,2026-06-26,MANDI-005,Sugarcane,Hybrid,61.0,311.37
ARR0016937,2026-10-04,MANDI-022,Cotton,Hybrid,93.0,106.04
ARR0003103,2026-04-01,MANDI-036,Wheat,,80.0,348.23
ARR0000060,2026-05-08,MANDI-057,Wheat,PBW-343,100.0,397.43
ARR0021157,2026-06-11,MANDI-010,Cotton,HD-2967,,167.56
ARR0011854,2026-09-09,MANDI-055,Maize,Pusa-1121,123.0,293.73
ARR0022890,2026-01-28,MANDI-055,Maize,PBW-343,147.0,277.31
ARR0001164,2026-07-05,MANDI-036,Rice,PBW-343,89.0,45.0
ARR0005803,2026-03-02,MANDI-019,Wheat,PBW-343,139.0,351.95
,2026-07-19,MANDI-022,Mustard,Hybrid,24.0,74.42
,2026-03-31,MANDI-019,Mustard,,113.0,324.55
ARR0011283,2026-09-03,MANDI-017,Maize,Pusa-1121,45.0,181.36
ARR0016773,2026-04-01,MANDI-052,Sugarcane,,58.0,471.8
ARR0005218,2026-05-21,MANDI-021,Maize,Local,120.0,458.05
ARR0022833,2026-06-17,MANDI-022,Sugarcane,PBW-343,78.0,186.17000000000002
ARR0018042,2026-07-14,MANDI-001,Sugarcane,Pusa-1121,,397.77
ARR0008026,2026-03-04,MANDI-002,Rice,Local,102.0,68.24
ARR0021366,2026-03-20,MANDI-021,Maize,Hybrid,16.0,265.38
ARR0011584,2026-07-28,MANDI-015,Rice,Pusa-1121,127.0,4.0
ARR0007360,2026-04-09,MANDI-035,Sugarcane,,,130.63
ARR0017049,2026-02-01,MANDI-051,Cotton,Premium,89.0,312.88
ARR0022622,2026-07-11,MANDI-036,Mustard,Premium,18.0,14.0
ARR0021747,2026-06-27,MANDI-002,Mustard,PBW-343,8.0,192.29
ARR0017912,2026-01-11,MANDI-030,Maize,HD-2967,119.0,240.18
ARR0007303,2026-06-26,MANDI-007,Mustard,,5.0,144.81
ARR0014321,2026-02-02,MANDI-051,Wheat,Local,60.0,326.53
ARR0006280,2026-05-06,MANDI-007,Sugarcane,,22.0,447.68
ARR0003473,2026-01-29,MANDI-011,Cotton,HD-2967,84.0,44.0
ARR0020035,2026-03-29,MANDI-006,Sugarcane,PBW-343,38.0,479.68
ARR0012893,2026-06-23,MANDI-013,Wheat,Premium,56.0,98.45
ARR0015818,2026-08-26,MANDI-026,Mustard,,120.0,215.16
ARR0012886,2026-04-02,MANDI-002,Rice,Pusa-1121,71.0,142.81
ARR0017918,2026-02-07,MANDI-025,Maize,Local,140.0,493.36
ARR0017272,2026-01-02,MANDI-030,Mustard,,64.0,376.58
ARR0002147,2026-02-10,MANDI-028,Sugarcane,Local,,466.38
ARR0019609,2026-02-11,MANDI-029,Rice,Local,49.0,3.6753
ARR0013095,2026-01-19,MANDI-049,Rice,Premium,137.0,9.0
ARR0008526,2026-05-22,MANDI-005,Sugarcane,Local,12.0,13.29
ARR0018502,2026-02-26,MANDI-043,Mustard,HD-2967,79.0,110.93
ARR0010646,2026-03-04,MANDI-056,Mustard,Hybrid,78.0,46.0
ARR0007822,2026-03-28,MANDI-050,Wheat,Pusa-1121,75.0,165.25
ARR0000611,2026-07-16,MANDI-056,Mustard,HD-2967,6.0,436.54
ARR0011410,2026-07-21,MANDI-010,Maize,PBW-343,150.0,473.84000000000003
ARR0005352,2026-03-20,MANDI-054,Rice,HD-2967,23.0,20.0
ARR0007704,2026-06-29,MANDI-006,Mustard,HD-2967,142.0,60.35
ARR0000644,2026-02-18,MANDI-017,Maize,Premium,82.0,468.76
ARR0024815,2026-06-28,MANDI-046,Cotton,PBW-343,64.0,212.05
ARR0017404,2026-05-09,MANDI-010,Mustard,Hybrid,142.0,444.82
ARR0010573,2026-09-01,MANDI-035,Sugarcane,HD-2967,41.0,50.980000000000004
ARR0006952,2026-04-09,MANDI-018,Wheat,,62.0,398.39
,2026-12-03,MANDI-055,Rice,Pusa-1121,124.0,319.67
ARR0010870,2026-05-20,MANDI-026,Rice,Pusa-1121,74.0,170.71
ARR0022956,2026-07-01,MANDI-009,Sugarcane,Local,29.0,468.1
ARR0020185,2026-07-29,MANDI-052,Maize,Hybrid,83.0,351.17
ARR0008095,2026-01-14,MANDI-054,Rice,,,37.03
ARR0005334,2026-03-23,MANDI-027,Maize,HD-2967,42.0,466.24
ARR0015721,2026-08-29,MANDI-005,Cotton,Hybrid,71.0,486.5
ARR0021172,2026-06-05,MANDI-040,Rice,PBW-343,,191.63
ARR0000103,2026-07-17,MANDI-021,Sugarcane,Premium,93.0,281.53
ARR0014048,2026-07-23,MANDI-016,Maize,PBW-343,52.0,482.4
ARR0017941,2026-11-02,MANDI-010,Cotton,PBW-343,130.0,35.07
ARR0023109,2026-08-29,MANDI-034,Maize,Hybrid,131.0,402.75
ARR0009977,2026-02-03,MANDI-005,Rice,Hybrid,119.0,2.0
ARR0011419,2026-03-09,MANDI-015,Sugarcane,Premium,121.0,423.02
ARR0010676,2026-06-04,MANDI-015,Maize,Pusa-1121,78.0,319.89
ARR0007938,2026-11-04,MANDI-007,Rice,HD-2967,103.0,328.34
ARR0012117,2026-06-28,MANDI-003,Sugarcane,PBW-343,56.0,453.19
ARR0007959,2026-06-16,MANDI-011,Sugarcane,PBW-343,9.0,48.0
ARR0022881,2026-06-17,MANDI-014,Mustard,Hybrid,127.0,417.42
ARR0009536,2026-07-24,MANDI-027,Mustard,Hybrid,109.0,98.27
ARR0024009,2026-04-20,MANDI-031,Sugarcane,Premium,124.0,380.78000000000003
ARR0016542,2026-06-12,MANDI-039,Cotton,Local,26.0,488.36
ARR0015635,2026-08-12,MANDI-016,Maize,,67.0,4.8759
ARR0004697,2026-02-24,MANDI-022,Mustard,HD-2967,131.0,391.88
ARR0009713,2026-04-17,MANDI-005,Cotton,Pusa-1121,47.0,395.12
ARR0017919,2026-08-18,MANDI-050,Rice,Premium,143.0,303.35
ARR0008365,2026-05-04,MANDI-057,Rice,Pusa-1121,65.0,23.02
ARR0016307,2026-03-11,MANDI-008,Cotton,Pusa-1121,139.0,424.61
ARR0021323,2026-05-27,MANDI-046,Cotton,,6.0,459.31
ARR0024943,2026-01-04,MANDI-041,Sugarcane,HD-2967,13.0,440.11
ARR0000361,2026-05-01,MANDI-040,Rice,Premium,92.0,195.92
ARR0009919,2026-08-29,MANDI-052,Maize,Pusa-1121,119.0,251.87
ARR0002911,2026-02-19,MANDI-013,Sugarcane,PBW-343,117.0,118.3
ARR0015819,2026-03-15,MANDI-036,Mustard,,43.0,17.0
ARR0019148,2026-04-02,MANDI-018,Sugarcane,PBW-343,17.0,41.0
ARR0002200,2026-03-26,MANDI-048,Mustard,Premium,,133.39
ARR0015932,2026-08-26,MANDI-048,Mustard,Hybrid,,10.46
ARR0023199,2026-04-23,MANDI-002,Mustard,Hybrid,150.0,33.85
ARR0004140,2026-08-30,MANDI-004,Rice,Pusa-1121,,39.01
ARR0003506,2026-02-18,MANDI-018,Wheat,Local,58.0,21.0
ARR0015510,2026-03-21,MANDI-010,Maize,Pusa-1121,118.0,80.33
ARR0011925,2026-05-08,MANDI-019,Sugarcane,Local,,298.91
ARR0023609,2026-04-27,MANDI-050,Cotton,Pusa-1121,52.0,27.0
ARR0019592,2026-07-02,MANDI-013,Wheat,PBW-343,51.0,374.96
ARR0022281,2026-01-21,MANDI-048,Mustard,,,156.28
ARR0021148,2026-03-18,MANDI-021,Rice,Premium,15.0,463.78
ARR0011720,2026-03-08,MANDI-023,Maize,Pusa-1121,142.0,264.16
ARR0012499,2026-04-28,MANDI-046,Mustard,,59.0,148.63
ARR0006877,2026-04-19,MANDI-008,Mustard,HD-2967,79.0,163.18
ARR0006873,2026-08-05,MANDI-005,Sugarcane,PBW-343,69.0,89.75
ARR0013303,2026-04-09,MANDI-021,Wheat,Premium,21.0,423.53
ARR0001523,2026-07-25,MANDI-040,Mustard,Hybrid,24.0,324.01
ARR0018086,2026-03-14,MANDI-026,Sugarcane,Local,148.0,231.02
ARR0022638,2026-07-22,MANDI-051,Wheat,Premium,124.0,482.02
ARR0018810,2026-03-23,MANDI-025,Sugarcane,Local,142.0,193.84
ARR0002183,2026-06-28,MANDI-028,Rice,PBW-343,54.0,300.14
ARR0006551,2026-06-19,MANDI-051,Cotton,HD-2967,94.0,289.05
ARR0003497,2026-10-07,MANDI-052,Maize,Premium,117.0,98.15
ARR0008060,2026-05-19,MANDI-025,Maize,PBW-343,18.0,480.02
ARR0016976,2026-07-19,MANDI-016,Rice,,7.0,55.57
ARR0004992,2026-01-28,MANDI-001,Sugarcane,Premium,119.0,223.06
ARR0021621,2026-03-23,MANDI-002,Sugarcane,HD-2967,,386.05
ARR0010727,2026-06-26,MANDI-031,Mustard,Pusa-1121,67.0,389.12
ARR0009218,2026-05-20,MANDI-033,Mustard,PBW-343,71.0,162.05
ARR0015557,2026-03-16,MANDI-036,Rice,Pusa-1121,65.0,444.98
ARR0008782,2026-03-01,MANDI-010,Mustard,Pusa-1121,132.0,1.0
ARR0016061,2026-07-09,MANDI-049,Mustard,,101.0,202.99
ARR0002446,2026-08-24,MANDI-038,Wheat,,82.0,291.58
ARR0003376,2026-06-10,MANDI-023,Wheat,Premium,38.0,241.73
ARR0002951,2026-01-11,MANDI-045,Cotton,,7.0,253.96
ARR0014753,2026-03-29,MANDI-022,Wheat,Hybrid,,354.29
ARR0016138,2026-08-14,MANDI-035,Mustard,,116.0,6.0
ARR0022818,2026-01-11,MANDI-052,Rice,Hybrid,74.0,338.67
ARR0020901,2026-08-21,MANDI-030,Maize,Premium,91.0,174.33
ARR0002827,2026-07-05,MANDI-011,Sugarcane,Premium,60.0,256.26
ARR0019437,2026-01-04,MANDI-040,Cotton,,66.0,266.39
ARR0018167,2026-03-03,MANDI-032,Rice,PBW-343,53.0,334.95
ARR0015780,2026-04-08,MANDI-056,Maize,Premium,121.0,92.07
ARR0020946,2026-05-20,MANDI-044,Mustard,Premium,,251.53
ARR0024352,2026-04-21,MANDI-028,Wheat,PBW-343,109.0,44.2
ARR0019138,2026-08-13,MANDI-041,Sugarcane,PBW-343,147.0,200.15
ARR0000734,2026-03-07,MANDI-046,Wheat,Hybrid,108.0,184.24
ARR0023534,2026-08-04,MANDI-025,Rice,Premium,100.0,29.0
ARR0009993,2026-03-16,MANDI-030,Sugarcane,Local,137.0,88.47
ARR0006836,2026-06-07,MANDI-046,Cotton,,15.0,478.39
ARR0008009,2026-08-02,MANDI-008,Cotton,,,207.2
ARR0001797,2026-02-08,MANDI-055,Sugarcane,PBW-343,133.0,81.91
ARR0013011,2026-06-19,MANDI-010,Mustard,Local,51.0,408.62
ARR0013979,2026-08-12,MANDI-031,Wheat,,93.0,491.04
ARR0019305,2026-04-14,MANDI-054,Rice,Local,102.0,375.81
ARR0014643,2026-08-12,MANDI-017,Sugarcane,PBW-343,37.0,453.17999999999995
ARR0014620,2026-03-19,MANDI-017,Wheat,,,3.1412
ARR0024722,2026-02-25,MANDI-006,Cotton,Premium,123.0,344.51
ARR0015514,2026-08-12,MANDI-004,Mustard,Hybrid,104.0,474.76
ARR0024882,2026-03-09,MANDI-018,Maize,PBW-343,96.0,28.0
ARR0007406,2026-03-20,MANDI-048,Sugarcane,HD-2967,81.0,39.0
ARR0014100,2026-02-11,MANDI-027,Sugarcane,PBW-343,,93.39
ARR0015852,2026-02-28,MANDI-004,Maize,Premium,48.0,250.73000000000002
ARR0020316,2026-03-12,MANDI-057,Sugarcane,Local,90.0,36.82
ARR0013656,2026-03-05,MANDI-052,Wheat,Hybrid,61.0,346.09
ARR0024208,2026-05-29,MANDI-022,Rice,Premium,49.0,140.17
ARR0010934,2026-03-15,MANDI-029,Sugarcane,,,413.34
ARR0014400,2026-04-15,MANDI-033,Wheat,Hybrid,31.0,31.8
ARR0017227,2026-08-28,MANDI-002,Cotton,Pusa-1121,80.0,37.0
ARR0021814,2026-10-02,MANDI-042,Maize,Pusa-1121,,300.37
ARR0016349,2026-08-28,MANDI-054,Cotton,Pusa-1121,10.0,83.67
ARR0021751,2026-04-05,MANDI-032,Rice,Premium,26.0,159.84
ARR0008454,2026-04-14,MANDI-051,Cotton,PBW-343,,27.0
ARR0014422,2026-08-17,MANDI-043,Wheat,HD-2967,131.0,289.43
ARR0022537,2026-08-05,MANDI-018,Rice,HD-2967,5.0,423.01
ARR0014613,2026-02-19,MANDI-032,Sugarcane,PBW-343,,197.94
ARR0004864,2026-03-10,MANDI-020,Maize,Premium,49.0,445.05
ARR0004752,2026-03-02,MANDI-028,Cotton,Pusa-1121,,298.66
ARR0006608,2026-04-26,MANDI-031,Maize,PBW-343,,115.63
ARR0009609,2026-01-21,MANDI-017,Cotton,HD-2967,,98.98
ARR0015177,2026-01-12,MANDI-004,Sugarcane,HD-2967,49.0,318.72
ARR0004506,2026-12-04,MANDI-013,Rice,Premium,126.0,210.55
ARR0008687,2026-02-08,MANDI-018,Maize,Local,79.0,480.72
ARR0007553,2026-07-27,MANDI-055,Cotton,,23.0,233.07999999999998
ARR0023868,2026-06-21,MANDI-036,Maize,Pusa-1121,117.0,44.0
ARR0010782,2026-03-13,MANDI-005,Sugarcane,HD-2967,,238.58
ARR0006843,2026-04-09,MANDI-026,Mustard,Hybrid,22.0,264.26
ARR0005474,2026-03-01,MANDI-016,Rice,HD-2967,145.0,452.39
ARR0010785,2026-05-02,MANDI-039,Sugarcane,HD-2967,,356.35
ARR0002800,2026-03-12,MANDI-023,Rice,PBW-343,45.0,234.45000000000002
ARR0002236,2026-06-15,MANDI-009,Sugarcane,Hybrid,100.0,183.64
ARR0014251,2026-03-01,MANDI-001,Wheat,HD-2967,144.0,126.31
ARR0016612,2026-07-20,MANDI-050,Sugarcane,Pusa-1121,20.0,284.72
ARR0012751,2026-02-13,MANDI-054,Sugarcane,Hybrid,62.0,371.68
ARR0003169,2026-07-08,MANDI-050,Mustard,,101.0,466.58
ARR0018955,2026-08-26,MANDI-044,Sugarcane,Hybrid,69.0,419.23
ARR0013590,2026-08-19,MANDI-012,Maize,Local,123.0,183.72
ARR0009995,2026-07-26,MANDI-056,Maize,Local,84.0,221.65
ARR0009768,2026-08-09,MANDI-042,Rice,,128.0,137.36
ARR0016592,2026-04-06,MANDI-017,Maize,Local,104.0,26.150000000000002
ARR0023274,2026-01-19,MANDI-032,Mustard,Hybrid,146.0,352.84
ARR0003215,2026-06-16,MANDI-018,Cotton,Premium,5.0,90.31
ARR0006204,2026-05-07,MANDI-013,Cotton,Hybrid,29.0,331.87
ARR0014668,2026-01-16,MANDI-028,Maize,,,126.65
ARR0019179,2026-05-22,MANDI-056,Maize,Hybrid,96.0,168.43
ARR0008280,2026-07-29,MANDI-053,Mustard,,98.0,225.5
ARR0015901,2026-02-24,MANDI-029,Maize,Local,,133.22
ARR0007758,2026-06-21,MANDI-009,Cotton,Hybrid,120.0,417.88
ARR0007720,2026-12-02,MANDI-032,Cotton,HD-2967,41.0,329.64
ARR0014725,2026-05-04,MANDI-015,Mustard,,19.0,348.14
ARR0018146,2026-07-12,MANDI-014,Mustard,Pusa-1121,132.0,191.8
ARR0004025,2026-04-11,MANDI-048,Mustard,Hybrid,,490.68
ARR0017506,2026-06-06,MANDI-047,Mustard,PBW-343,89.0,21.0
ARR0013442,2026-04-04,MANDI-025,Wheat,,48.0,58.6
ARR0018176,2026-04-01,MANDI-002,Mustard,Hybrid,20.0,261.9
ARR0015910,2026-05-26,MANDI-003,Maize,Pusa-1121,,437.45
ARR0012217,2026-03-03,MANDI-040,Wheat,,35.0,117.11
ARR0010677,2026-06-21,MANDI-043,Maize,Local,58.0,196.8
ARR0001749,2026-01-16,MANDI-007,Wheat,HD-2967,6.0,331.05
ARR0023620,2026-08-03,MANDI-041,Maize,Hybrid,132.0,399.59
ARR0000585,2026-02-18,MANDI-026,Wheat,PBW-343,6.0,109.83
ARR0009428,2026-02-08,MANDI-031,Maize,,36.0,258.15
ARR0022275,2026-02-05,MANDI-031,Cotton,Local,133.0,230.06
ARR0013951,2026-05-24,MANDI-012,Wheat,HD-2967,35.0,494.08
ARR0020575,2026-03-25,MANDI-044,Maize,Pusa-1121,,397.41
ARR0022036,2026-05-04,MANDI-039,Mustard,Local,63.0,232.59999999999997
ARR0002645,2026-01-29,MANDI-028,Mustard,HD-2967,80.0,16.0
ARR0002316,2026-05-02,MANDI-051,Wheat,,,34.0
ARR0021879,2026-07-08,MANDI-017,Maize,Local,99.0,25.0
ARR0007503,2026-04-20,MANDI-056,Cotton,Hybrid,62.0,70.28
ARR0008279,2026-05-04,MANDI-038,Sugarcane,,,67.32
ARR0005941,2026-06-06,MANDI-009,Mustard,PBW-343,77.0,49.11
ARR0017743,2026-03-04,MANDI-012,Rice,PBW-343,34.0,270.13
ARR0024360,2026-08-14,MANDI-053,Sugarcane,Hybrid,135.0,3.8057
ARR0004014,2026-04-16,MANDI-001,Mustard,HD-2967,60.0,127.29
ARR0016800,2026-08-19,MANDI-013,Rice,Hybrid,124.0,269.41
ARR0000696,2026-05-09,MANDI-032,Mustard,HD-2967,64.0,383.24
ARR0019079,2026-01-26,MANDI-036,Wheat,Premium,8.0,277.0
ARR0014629,2026-04-05,MANDI-049,Mustard,Premium,101.0,221.17000000000002
ARR0015757,2026-05-03,MANDI-057,Rice,Hybrid,125.0,352.91
ARR0001021,2026-02-25,MANDI-009,Cotton,Premium,118.0,112.94
ARR0016026,2026-04-15,MANDI-012,Rice,Pusa-1121,52.0,270.42
ARR0001534,2026-05-02,MANDI-049,Sugarcane,Premium,25.0,192.18
ARR0003519,2026-02-22,MANDI-038,Mustard,Hybrid,,306.89
ARR0000484,2026-09-02,MANDI-036,Maize,Pusa-1121,66.0,24.0
ARR0019101,2026-01-02,MANDI-008,Cotton,,43.0,65.72
ARR0024557,2026-08-07,MANDI-014,Sugarcane,Hybrid,123.0,48.0
ARR0000708,2026-05-30,MANDI-031,Mustard,Premium,42.0,130.93
